time,open,high,low,close,volume,MFI,RSI
2023-04-18,49.65,49.82,49.2,49.48,695427,20.26165669765713,38.60435070529064
2023-04-19,49.54,49.87,49.48,49.76,417179,20.12647643562599,41.677281804027196
2023-04-20,49.93,49.93,49.48,49.65,258080,22.1531920470061,40.81304343294305
2023-04-21,49.48,49.54,49.14,49.2,357041,12.215435055687635,37.39662483385762
2023-04-24,49.48,49.76,48.92,49.42,506466,18.97485043158204,40.03924088780549
2023-04-25,49.59,49.76,49.2,49.65,546290,25.98610573087329,42.759615432004715
2023-04-26,49.48,50.32,49.42,50.27,710670,34.323473576033834,49.42121480703556
2023-04-27,49.87,50.89,49.71,50.61,581140,43.1066350740165,52.67394599555819
2023-04-28,50.61,50.89,49.93,50.89,705032,52.31288820873066,55.2275549328661
2023-05-04,50.61,50.61,49.76,49.76,496435,54.1706720264101,44.73646022273131
2023-05-05,49.76,50.55,49.59,50.49,226102,59.745061191962606,51.18743994768684
2023-05-08,50.61,52.4,50.49,52.29,1502235,71.29123069503214,62.73768379306426
2023-05-09,52.29,52.8,51.9,51.9,564410,71.91240449468063,59.45503090718457
2023-05-10,51.67,52.29,51.5,51.73,418041,72.37804499140195,58.02969967471291
2023-05-11,51.73,51.79,51.17,51.17,506319,73.92014953782919,53.48135485276168
2023-05-12,51.17,52.18,51.06,52.18,711269,74.94295096102374,59.627548150870666
2023-05-15,51.73,52.29,51.28,51.56,451483,73.07144422808203,54.83778477307996
2023-05-16,51.73,52.35,51.34,52.07,666940,78.13173898769583,57.837994004067276
2023-05-17,52.01,52.29,51.9,52.18,573251,78.37233935985715,58.47869368512521
2023-05-18,52.24,53.98,51.84,53.42,1680806,81.03193082254332,64.9455106690688
2023-05-19,53.14,53.36,52.07,52.97,440496,75.84365400056875,61.219170367942546
2023-05-22,52.29,52.8,51.84,52.35,623319,69.4358344779442,56.416290097416095
2023-05-23,52.29,52.63,51.79,52.18,569233,63.008590612374796,55.13892647984093
2023-05-24,52.18,52.18,51.67,52.07,342665,63.925176817586305,54.28248404213764
2023-05-25,52.07,52.85,51.39,52.4,607166,65.3821058181513,56.46704399787591
2023-05-26,52.4,52.57,51.73,51.73,284190,57.089979100126506,51.12552619225712
2023-05-29,51.73,53.42,51.73,52.35,591719,57.245411265893225,55.33598088057112
2023-05-30,52.35,53.3,51.95,53.14,565039,62.82777907007509,60.057699115177044
2023-05-31,52.8,52.91,52.35,52.85,380711,63.66803346938857,57.648429854429814
2023-06-01,53.19,53.19,52.4,52.8,646726,63.445838943304054,57.22220582085144
2023-06-02,52.8,53.42,52.46,53.36,739065,69.81173265837573,60.724664802966664
2023-06-05,53.53,55.5,53.53,55.1,1299964,72.03987241321934,69.17087330991995
2023-06-06,55.1,55.67,54.26,55.67,761266,72.71004455257574,71.34484996261011
2023-06-07,55.67,55.67,54.54,54.54,750797,60.86369583293025,62.00932156724446
2023-06-08,54.54,57.18,54.54,56.23,1341141,69.39396306195681,68.62221473096336
2023-06-09,56.23,57.35,55.67,56.51,821677,76.4226130404773,69.56738433927437
2023-06-12,56.17,57.07,55.16,56.79,436746,77.17453983432635,70.52358024057048
2023-06-13,56.23,57.91,56.06,57.63,840097,81.67294418787243,73.24001568833675
2023-06-14,57.58,58.48,57.07,57.69,842576,82.22159530367088,73.42838030767521
2023-06-15,57.63,58.31,57.13,58.2,913438,85.7874390747908,75.03686249516727
2023-06-16,58.59,59.83,58.03,59.04,1333946,86.8248863682333,77.45732052886942
2023-06-19,58.25,58.53,57.18,57.18,1141315,77.95229747449218,62.91126754281204
2023-06-20,56.85,56.85,56.12,56.17,1782749,69.79110255605002,56.68608265572816
2023-06-21,56.06,56.51,56.06,56.23,1188227,62.67899497506659,56.958556741779354
2023-06-22,57.35,57.35,56.17,56.45,717220,62.74436859919359,58.00179752816952
2023-06-23,56.45,56.45,55.95,56.17,706286,56.07868981972774,56.13685337260695
2023-06-26,55.72,56.73,55.72,56.23,807728,56.271166741613385,56.459919561298136
2023-06-27,56.23,56.79,56.06,56.23,686645,61.46900277786328,56.459919561298136
2023-06-28,56.23,57.46,56.12,56.85,822207,59.99879037685707,59.99138565438141
2023-06-29,57.24,57.91,56.85,57.3,642122,59.4753063583747,62.37661006379099
2023-06-30,56.85,57.24,56.23,56.23,557300,58.91992570798156,54.11525329617491
2023-07-03,56.23,56.68,56.12,56.23,490833,53.91842774662627,54.11525329617491
2023-07-04,56.62,57.3,56.17,56.23,683429,53.27005083574306,54.11525329617492
2023-07-05,56.79,57.63,56.4,57.35,954822,53.380025672140995,60.88750943228563
2023-07-06,57.41,57.46,56.51,56.62,1021691,43.59363225630956,55.171781298730366
2023-07-07,56.51,59.04,56.45,59.04,1066312,52.849111965356464,66.42421995616895
2023-07-10,58.98,58.98,57.52,57.75,916503,56.74961886677154,58.05821901561364
2023-07-11,57.24,59.04,57.24,57.91,888492,58.135320498536046,58.75213654691786
2023-07-12,57.75,58.76,57.75,58.48,743776,58.31857110124336,61.21406172584555
2023-07-13,59.04,59.04,58.31,58.98,929375,65.45901759747255,63.284230974989
2023-07-14,58.98,59.04,58.48,59.04,798828,65.5446380954205,63.53574650590922
2023-07-17,59.04,59.04,58.59,58.93,792928,63.34394537399027,62.68789078607257
2023-07-18,58.98,59.04,58.65,58.65,590877,56.75682350997602,60.47564018698465
2023-07-19,58.81,60.22,58.81,59.88,927729,58.06303056168576,66.13015823794144
2023-07-20,59.32,59.83,58.25,59.04,772446,56.758064486298665,59.83449828676732
2023-07-21,59.04,59.04,58.48,59.04,664121,55.74106405667446,59.83449828676732
2023-07-24,59.1,59.26,58.76,58.81,809968,56.362379303951755,58.078692610533686
2023-07-25,60.03,61.43,59.97,60.9,2376800,61.685146126455585,67.43122719692818
2023-07-26,61.03,62.03,61.03,62.03,1149142,70.08871755859089,71.17554306948205
2023-07-27,62.22,62.22,61.43,61.56,959168,69.97583596995278,67.68977679114349
2023-07-28,61.56,61.76,60.96,61.76,1118204,68.5505896422926,68.39900348592386
2023-07-31,61.76,61.89,60.83,60.83,1469179,65.27160451887615,61.625080547722014
2023-08-01,60.83,61.63,60.56,60.56,1282915,57.36270397071092,59.77423572637508
2023-08-02,60.56,60.76,60.43,60.76,1056442,50.25615763362932,60.71544301786917
2023-08-03,60.76,60.76,60.1,60.17,838992,44.501572969512374,56.51449300472176
2023-08-04,60.23,60.5,59.83,59.83,1232691,40.930742670974205,54.18768508845034
2023-08-07,59.83,60.3,59.77,60.3,1112919,46.55952545820982,56.83345234499541
2023-08-08,60.3,60.56,59.83,60.23,825329,46.24216553796227,56.31183271405461
2023-08-09,60.23,60.37,59.83,59.9,592910,46.73510933579205,53.80473660751797
2023-08-10,60.1,60.1,58.77,58.77,1339101,44.816329124457916,46.21684974307028
2023-08-11,58.77,60.03,58.77,60.03,922105,45.22044470386329,54.00581934486654
2023-08-14,59.97,59.97,59.1,59.1,1472862,32.45394785880812,48.43072950947131
2023-08-15,59.77,59.77,58.77,59.04,1149381,24.90367692269733,48.08583880294021
2023-08-16,58.97,59.37,58.9,59.24,728443,18.841406128157075,49.37987702895598
2023-08-17,59.24,59.63,58.84,59.37,2145945,30.832454484386517,50.24797760349477
2023-08-18,59.63,59.97,59.1,59.44,2432095,43.315688856448624,50.73786855462228
2023-08-21,59.57,59.9,59.24,59.63,1711594,52.0648069163,52.116088535128306
2023-08-22,59.44,59.57,58.31,58.71,1826735,49.99139583075952,45.480899528990484
2023-08-23,59.04,59.04,57.18,57.31,1756869,47.75937829171524,37.62968327294862
2023-08-24,57.31,58.57,57.11,57.78,904090,48.68661997906197,41.293617903889626
2023-08-25,57.24,57.78,57.11,57.24,1406166,42.195972921818665,38.495534193766005
2023-08-28,57.38,58.11,57.24,57.78,1379391,43.68138755581637,42.6784612549979
2023-08-29,57.78,58.77,57.71,58.71,1393114,48.75348034471282,49.09903093614019
2023-08-30,58.77,59.44,58.77,59.17,1351406,55.32993806429029,51.96500988240693
2023-08-31,59.17,59.5,58.64,59.17,1532410,49.3378124214657,51.96500988240693
2023-09-05,59.17,60.23,59.17,59.83,1943937,57.33907598901434,56.07996491832302
2023-09-06,59.9,59.9,59.57,59.9,2019306,64.1580427364917,56.505543812159374
2023-09-07,59.77,60.3,59.44,59.44,1767025,61.27590309805641,52.87937364644238
2023-09-08,59.44,59.44,59.17,59.44,1342875,53.96801314310245,52.87937364644238
2023-09-11,59.5,59.77,58.44,58.77,1651179,44.76483084065412,47.70769110941174
2023-09-12,59.1,59.77,59.04,59.7,1573590,44.40595061167153,54.377554592765485
2023-09-13,59.77,59.77,59.04,59.17,1583591,44.879567625973095,50.429852014664554
2023-09-14,59.1,59.44,58.51,59.17,1513444,45.31629640950724,50.429852014664554
2023-09-15,59.04,59.63,58.84,59.63,2148841,52.310228667403216,53.80556663956858
2023-09-18,59.44,59.57,58.64,58.97,721550,53.84424296340521,48.68293582593544
2023-09-19,58.97,59.24,57.11,58.51,1121369,48.24106335308822,45.4360641007562
2023-09-20,58.51,58.71,57.38,58.44,789315,43.093674878451736,44.94482496811333
2023-09-21,58.44,58.44,57.64,57.78,1070108,37.226529583227254,40.498863751580856
2023-09-22,57.38,59.44,57.11,59.3,2412619,46.785958955556886,52.221013071689754
2023-09-25,59.1,59.44,58.64,59.3,2212485,47.38868947648996,52.221013071689754
2023-09-26,59.24,59.37,57.71,57.78,1666399,38.77933692784275,42.508581542212184
2023-09-27,58.17,59.1,57.78,58.31,1207226,45.57480951290311,46.26162967490575
2023-09-28,57.91,58.64,57.51,58.44,1066237,46.23422228741114,47.172575839475506
2023-09-29,58.64,58.64,57.84,58.11,450190,50.24694378742877,45.0833762895718
2023-10-02,57.84,57.91,57.44,57.44,767433,43.83482555003305,41.10312309077724
2023-10-03,57.44,57.58,56.98,57.31,884115,45.6782269661065,40.35859087464699
2023-10-04,57.31,57.31,56.65,57.31,925262,47.35851816876852,40.358590874646985
2023-10-05,57.11,57.11,56.12,56.12,891392,37.42373472916774,33.84932939285716
2023-10-06,56.12,56.71,55.45,56.71,802652,37.319149890534426,39.09430375051481
2023-10-09,56.71,56.71,55.78,56.18,1097445,37.46842360272997,36.30924192165716
2023-10-10,56.18,57.24,56.18,57.18,735970,42.23157807622491,44.36292380163209
2023-10-11,57.24,57.44,56.91,57.44,720549,47.85310627567725,46.26544600016689
2023-10-12,57.71,57.71,56.78,57.11,715133,36.03127740554447,44.199549536989856
2023-10-13,57.11,57.51,56.78,57.51,663930,27.509799942231993,47.272928971737215
2023-10-16,56.85,57.51,56.85,57.18,333530,30.981448707339027,45.06756051554162
2023-10-17,57.18,57.44,56.78,57.04,364184,21.295308676089306,44.12703162573734
2023-10-18,56.78,57.11,56.45,57.04,1148543,21.17387173785606,44.12703162573734
2023-10-19,56.78,57.11,55.85,56.12,1364661,18.664599707413146,38.07168093397162
2023-10-20,55.45,56.65,54.92,56.31,940696,18.42499820570164,39.905759329280045
2023-10-23,56.12,56.12,54.79,56.12,967700,18.33499273689398,38.67233177713728
2023-10-24,56.12,57.44,55.72,57.11,995455,26.73793883313897,47.736764605070256
2023-10-25,56.51,56.98,56.18,56.98,660885,27.264813370160653,46.75942348463433
2023-10-26,56.45,57.11,55.45,56.12,1421717,25.883941916661158,40.807313144954925
2023-10-27,56.18,56.45,55.65,56.45,774937,26.5876385872007,43.765365616372094
2023-10-30,55.45,57.11,55.45,57.04,594248,25.66895355702286,48.701274666924704
2023-10-31,57.04,57.71,56.38,57.64,1347127,29.49961922529495,53.20003373460273
2023-11-01,57.64,58.31,57.18,58.31,1481233,39.29771511250763,57.66477474649672
2023-11-02,58.44,59.1,57.51,59.1,1060228,41.2089626839583,62.239128173703136
2023-11-03,59.1,59.37,58.51,59.04,1089983,46.845507361159065,61.693899228458676
2023-11-06,59.04,59.63,58.77,59.44,775907,50.93940415413733,63.96056163535034
2023-11-07,59.1,59.3,58.64,58.64,415337,53.560488652341675,56.73037912951999
2023-11-08,58.44,59.57,58.37,59.44,1273201,63.16867848162978,61.42622484418247
2023-11-09,59.44,59.44,58.37,58.37,1168331,61.92097196945444,53.122255952004245
2023-11-10,57.84,58.11,57.11,57.11,1353101,60.14696823281179,45.34795962063955
2023-11-13,57.11,57.18,56.71,56.78,938884,53.55819075321306,43.55031452385014
2023-11-14,57.11,57.44,56.71,57.11,988940,59.01530208723216,45.86151176785409
2023-11-15,57.44,58.24,57.44,58.24,4069328,73.34038275346258,52.9632118920934
2023-11-16,57.78,58.44,57.58,58.44,1285689,78.348932092103,54.110585762261636
2023-11-17,58.31,58.37,56.78,56.85,1589317,71.15191892028272,44.7623084976172
2023-11-20,56.85,57.78,56.45,57.18,1099258,64.94693086821364,46.815984702484144
2023-11-21,57.18,57.58,56.98,57.51,1152379,64.29433086046251,48.8634319091693
2023-11-22,57.31,57.58,56.78,57.58,1013847,58.65162035043869,49.30922090040427
2023-11-23,57.58,57.64,56.78,56.78,648155,53.954588577413745,44.53129195500828
2023-11-24,56.78,57.11,56.45,57.11,735269,49.68051589584515,46.82039473052691
2023-11-27,57.11,57.11,56.51,56.98,443705,49.6424297113364,46.014777650919584
2023-11-28,56.78,57.04,56.31,56.98,780344,43.612124294397056,46.01477765091958
2023-11-29,56.71,57.04,56.51,56.51,734262,44.83012947019295,42.91835301486263
2023-11-30,56.51,56.71,56.25,56.25,928310,46.038607414373175,41.264122697575225
2023-12-01,56.38,56.45,55.85,56.45,715983,46.69052914791834,43.08151056784303
2023-12-04,56.71,57.24,56.31,57.11,889234,46.351148317566434,48.72032792296269
2023-12-05,57.11,57.18,56.31,56.71,994057,25.784667389201573,45.76139796841485
2023-12-06,56.65,57.11,56.45,57.04,639066,21.734251553191328,48.53821921757918
2023-12-07,56.91,57.11,56.45,56.58,993875,22.862829726231865,45.07408336395449
2023-12-08,56.58,56.78,56.45,56.45,1184278,22.7211071484694,44.11583997129755
2023-12-11,56.45,56.65,55.85,55.92,1401171,12.670625706552599,40.349620813141
2023-12-12,56.25,56.25,55.78,55.92,1007855,12.701801415783066,40.349620813141
2023-12-13,55.92,56.12,55.58,55.58,1154515,12.21304792801719,37.93983268202267
2023-12-14,55.78,56.12,55.78,56.05,841937,18.695974040285847,43.006992505519975
2023-12-15,55.78,56.05,54.59,54.59,2531751,16.12732805059791,33.780153207735935
2023-12-18,54.99,55.05,54.12,54.12,1805761,15.143891018140309,31.441595230514977
2023-12-19,54.12,54.12,53.19,53.92,1964252,14.123721005212573,30.47477904362404
2023-12-20,53.92,53.99,53.46,53.86,1873375,23.536583599063633,30.175005954634372
2023-12-21,53.79,53.79,53.33,53.72,2031463,22.02136103658586,29.44713139478729
2023-12-22,53.72,53.86,53.39,53.72,1581238,24.448904532290854,29.44713139478729
2023-12-25,53.72,54.32,53.59,54.32,1303639,30.464627777754345,37.000471755103185
2023-12-26,54.45,54.99,54.45,54.99,973002,31.508604458621406,44.186250091738
2023-12-27,55.05,55.25,54.79,54.92,900989,36.104590860702686,43.626371918492104
2023-12-28,54.92,55.19,54.72,54.99,704577,37.03495229763239,44.385265607841994
2023-12-29,55.45,55.72,53.33,53.33,1623585,36.72621370385702,33.02978667983761
2024-01-02,55.05,55.52,54.59,55.45,1788420,43.97131976541225,50.46096160364572
2024-01-03,55.45,56.12,54.99,56.12,1374590,50.11142726841257,54.49233611583677
2024-01-04,56.12,57.24,55.78,57.04,2660779,54.20448390504048,59.38042060130601
2024-01-05,57.04,57.24,56.91,57.24,1181807,63.139359091296804,60.3768130266826
2024-01-08,57.31,57.64,57.31,57.64,1611721,71.25082431129812,62.36519294405369
2024-01-09,57.64,58.37,57.64,58.31,1928985,80.25714743920997,65.48915039575601
2024-01-10,58.31,59.44,57.91,59.44,1800328,80.34548912882805,70.01054411457665
2024-01-11,59.44,59.77,58.84,59.3,1491432,89.25086077984221,68.80775812913825
2024-01-12,58.51,59.44,58.04,58.9,1911967,80.17111847202874,65.35307988847647
2024-01-15,59.1,59.83,59.04,59.77,1916364,80.86355551784993,68.99887002119232
2024-01-16,59.1,59.83,59.04,59.77,1368816,80.0100319072314,68.99887002119232
2024-01-17,59.1,60.43,59.1,60.37,1581258,80.73942259095612,71.4055080740449
2024-01-18,60.37,60.56,59.77,60.5,1424696,84.4509688283626,71.91424831624374
2024-01-19,60.43,61.76,60.03,61.49,1477733,91.2894885741864,75.49047564002814
2024-01-22,62.09,62.09,61.1,61.1,1048242,91.05163119400662,71.62149511350016
2024-01-23,61.16,61.36,60.03,60.76,1259446,84.96250308544616,68.33345754363488
2024-01-24,60.83,61.1,60.37,60.5,746187,79.64858539071007,65.84408845498827
2024-01-25,60.5,60.83,60.23,60.43,505031,76.22924082757442,65.15588175148517
2024-01-26,60.83,61.1,60.7,61.1,953670,75.46738942434504,68.54476416870143
2024-01-29,60.96,61.1,60.37,60.56,732044,69.43355375250322,63.20885321724597
2024-01-30,60.56,60.56,59.83,60.43,889895,62.1672499687111,61.95839630737402
2024-01-31,60.17,60.17,58.77,58.77,947351,54.790099915492114,48.707720130541524
2024-02-01,58.44,59.9,58.44,59.63,598963,63.93002752452573,54.17549586439889
2024-02-02,59.17,60.1,59.17,59.97,734186,60.678878320397565,56.16500001658051
2024-02-05,59.9,60.17,59.37,59.77,1950335,65.7949877801106,54.66163157853259
2024-02-06,59.97,60.17,59.17,59.44,1353403,56.09855065497073,52.17980874688719
2024-02-07,59.77,60.3,59.3,59.77,1372449,55.90767413311683,54.409022785504156
2024-02-15,59.77,60.23,59.17,59.7,1047830,47.112431666740264,53.835725592996546
2024-02-16,59.7,59.9,59.44,59.5,735346,40.51843050160066,52.14513169606173
2024-02-19,59.7,60.1,59.3,59.9,1046679,48.877981484355324,55.17682994697694
2024-02-20,59.83,60.7,59.37,60.63,1405753,56.52667637991105,60.13985303531003
2024-02-21,60.9,60.9,60.1,60.56,1369259,62.39957316466637,59.459979175513304
2024-02-22,60.17,60.43,59.44,59.44,1224789,55.07837354356171,49.76597571673909
2024-02-23,59.44,60.7,59.04,59.04,1802815,51.55662843697187,46.829511601079574
2024-02-26,59.04,59.77,59.04,59.44,722488,52.12299357746332,50.00632647803596
2024-02-27,59.5,60.56,59.17,60.5,1608348,59.559842612100816,57.289010230945145
2024-02-28,60.43,64.68,60.03,64.68,4227766,67.0646659337819,73.61288864324126
2024-02-29,65.41,66.74,64.62,64.62,1902870,69.0609508656765,73.18053517341922
2024-03-01,65.21,65.21,63.02,64.62,2383117,58.65882636443818,73.18053517341922
2024-03-04,65.08,65.08,63.49,63.75,1643680,57.614635744903126,66.60226844512587
2024-03-05,64.15,64.15,63.22,63.42,1366903,51.524034082227764,64.24329487575918
2024-03-06,63.42,64.28,63.15,63.49,2072535,58.09867595253137,64.53028079411283
2024-03-07,63.69,64.68,63.42,63.62,2364334,63.753495309115614,65.09065075093966
2024-03-08,63.69,64.08,63.15,63.15,2231150,56.9044317958816,61.31883739520755
2024-03-11,63.15,63.75,62.49,62.49,1842420,50.80734683459339,56.37829867261514
2024-03-12,62.49,63.02,62.42,62.69,1108496,46.24301022483706,57.49588760009447
2024-03-13,63.02,64.08,62.62,63.75,3126592,54.08557630755102,62.91837771862811
2024-03-14,63.75,63.82,62.82,63.09,2322431,52.920886359629286,57.960217273241824
2024-03-15,63.09,63.09,62.36,62.42,2304560,50.1450529550481,53.36296279137778
2024-03-18,62.62,62.76,61.43,61.76,1843874,44.73757837138566,49.22129384479351
2024-03-19,61.43,62.09,61.43,61.43,870431,34.86663505598257,47.24677054107082
2024-03-20,61.43,62.49,61.43,61.89,899448,32.18926654951582,50.24311017746839
2024-03-21,62.42,63.42,62.42,63.22,1454765,39.12504580250981,57.72050439724603
2024-03-22,63.22,64.28,63.22,64.02,1846861,46.10096818979095,61.47115077268654
2024-03-25,63.09,64.35,62.49,63.55,1370504,46.09965117007509,58.20433810579125
2024-03-26,63.75,64.15,63.62,63.95,736873,43.12198340846535,60.14556526174174
2024-03-27,63.88,63.88,63.49,63.62,1047647,35.21534031293743,57.76200549474072
2024-03-28,63.88,64.02,63.49,63.55,1233566,42.476189144721275,57.24377911544659
2024-03-29,63.69,63.69,63.02,63.02,801942,44.569965244526486,53.34161169071671
2024-04-01,63.02,63.75,62.89,63.22,1222710,50.1229847710612,54.59931672777859
2024-04-02,63.15,63.22,62.36,62.76,970357,39.263224723721905,51.182047159241286
2024-04-03,62.69,62.96,62.29,62.29,1323149,41.4953990417391,47.88435307402473
2024-04-04,63.02,63.75,62.69,63.75,2024326,53.62586022667603,57.125597804051985
2024-04-05,62.96,63.49,62.56,63.02,780020,56.960111342431894,52.14658860637797
2024-04-08,63.02,63.29,62.56,63.02,865357,56.915670097457635,52.14658860637797
2024-04-09,63.09,63.35,62.56,62.62,688518,52.22128103481206,49.40985665532659
2024-04-10,62.62,62.82,62.49,62.76,738740,45.35742317138022,50.39119297205753
2024-04-11,62.42,62.82,62.09,62.42,778946,35.969411541356465,47.958149102656314
2024-04-12,62.76,63.42,62.29,62.82,846008,43.33072997998597,50.958192424692996
2024-04-15,62.82,64.08,61.1,61.1,1902194,35.206738617102275,40.22119399020257
2024-04-16,62.29,62.29,60.1,60.43,1860102,33.57243871162886,36.95478477730726
2024-04-17,60.56,61.16,59.44,60.1,1454446,25.526616297310767,35.428646063339016
2024-04-19,59.77,60.37,59.57,60.1,1326423,24.81970029485629,35.428646063339016
2024-04-22,60.1,60.7,59.9,60.17,999830,23.564044404811483,36.07806761103125
2024-04-23,60.17,60.56,59.24,59.83,1565162,22.834060537138612,34.27492973908609
2024-04-24,60.43,60.5,59.83,60.17,1926287,32.7544791497218,37.631792693907556
2024-04-25,60.17,61.69,60.1,60.43,1236861,29.30972290925976,40.14918964337385
2024-04-26,60.9,61.96,60.56,60.56,1699786,37.33496757581016,41.422326948800375
2024-05-02,61.16,61.43,60.5,61.03,933709,37.25101776325691,45.90275537038431
2024-05-03,61.36,62.03,60.96,61.43,1472206,43.62978193099896,49.4466758059188
2024-05-06,61.69,61.96,61.56,61.76,1148815,48.785724622587,52.22720887853607
2024-05-07,62.03,62.49,61.69,61.69,1155689,53.858968303526915,51.57913991077429
2024-05-08,61.56,61.89,61.16,61.76,1247171,48.43072988316095,52.217662816320825
2024-05-09,61.69,62.03,61.29,61.43,607990,51.87739136974432,48.94110146444265
2024-05-10,61.56,61.56,60.9,61.1,824888,54.92424121866109,45.84324755100017
2024-05-13,61.16,61.36,60.1,60.43,1234518,55.586567693655105,40.26993195328103
2024-05-14,60.5,60.83,60.1,60.17,819950,57.21474520243443,38.32287108867809
2024-05-15,60.43,60.63,60.3,60.43,884744,56.931450080048556,41.37542286081641
2024-05-16,61.1,61.56,60.76,61.49,1715536,66.48393605474962,51.8404134073423
2024-05-17,61.49,61.49,60.9,60.96,1086438,58.04098567176212,47.29446863442392
2024-05-20,61.29,61.76,60.96,61.03,1045431,57.56199684172947,47.94375368203508
2024-05-21,61.03,61.1,60.23,60.5,1488654,47.5490553347653,43.56748288463102
2024-05-22,60.76,60.9,60.23,60.23,1349994,46.3558541825075,41.48976896819382
2024-05-23,60.23,60.76,60.1,60.43,1318403,37.563173994516184,43.634094337630835
2024-05-24,60.43,60.43,59.77,59.9,2243441,28.40314173685485,39.50253155378963
2024-05-27,60.03,60.17,59.57,59.9,1060054,21.66103926716356,39.50253155378963
2024-05-28,59.63,60.23,59.63,60.23,1351470,29.43147784584248,43.37430029319008
2024-05-29,60.3,60.43,59.63,59.63,1188182,28.500160608528248,38.54422877287861
2024-05-30,59.44,59.57,58.77,58.84,2358180,26.308197525367376,33.288051766204674
2024-05-31,58.9,59.1,57.91,57.91,3927010,23.210036907217358,28.38140249967067
2024-06-03,58.44,59.3,58.44,58.57,2111127,30.9279407378139,35.63257809449567
2024-06-04,59.04,59.24,58.64,58.9,1818442,33.507680194439644,38.96031934816117
2024-06-05,58.9,59.44,58.84,58.97,1886226,33.799465908142125,39.67278753625431
2024-06-06,59.04,59.57,58.97,59.1,1702865,39.83529999154412,41.04896566082273
2024-06-07,59.17,59.57,58.77,58.77,1131101,35.43636946539743,38.63935680218145
2024-06-10,59.04,59.24,58.37,58.44,2643949,33.94756208523465,36.34195328333221
2024-06-11,58.64,58.71,57.84,57.91,2256534,32.891624600783004,32.953117576222866
2024-06-12,58.04,59.24,57.78,58.9,2251490,39.860636855283055,43.54326519798722
2024-06-13,59.04,59.17,58.71,58.71,1603414,46.7330523947016,42.16670201481347
2024-06-14,58.77,59.17,58.11,58.11,2484887,44.469604715790446,38.0733543633944
2024-06-17,58.17,58.31,57.84,57.84,2295281,38.481328826763395,36.362699823386734
2024-06-18,58.11,58.77,57.84,57.84,1372946,42.85395212516796,36.362699823386734
2024-06-19,57.97,58.11,57.44,57.51,2176749,43.19229053623323,34.18547944317133
2024-06-20,57.51,57.51,56.85,57.11,2654038,45.20468078960931,31.70728138840485
2024-06-21,57.18,57.58,56.78,57.11,1809985,40.774225813127806,31.70728138840485
2024-06-24,57.11,58.04,56.78,56.78,2153682,41.386750424126284,29.650670323944425
2024-06-25,56.91,57.58,56.78,56.78,1567779,34.69164563083669,29.650670323944425
2024-06-26,57.04,57.31,56.58,56.58,1709970,28.162472330265416,28.35781095586789
2024-06-27,56.58,57.11,56.58,56.58,1425080,27.904330883683002,28.35781095586789
2024-06-28,57.11,57.11,56.45,56.58,1114085,29.677960824579813,28.35781095586789
2024-07-01,56.98,57.24,56.58,57.18,1180816,35.91597627274126,38.41879097709137
2024-07-02,57.58,58.97,57.24,58.57,2428337,36.350754111680125,54.39659100002783
2024-07-03,58.44,58.9,58.31,58.77,2252635,38.031004489676896,56.15916541595042
